5.955442653714813211e-02,4.356701644168110843e-02,3.978860092116009994e-02,4.889813547830614698e-02,6.423516056888853298e-02,1.705031917860390031e-02,2.631785825662755207e-02,3.435233306287514138e-02,2.147854965951375567e-02,2.098882272078192099e-02
5.778919633589179455e-02,4.197216312334289823e-02,3.850665832364245228e-02,4.689125029165655545e-02,6.181675948757593686e-02,1.577467490450976118e-02,2.453408685795267427e-02,3.240000491231115332e-02,2.032546723072065423e-02,2.069941235093475385e-02
5.603260736124299896e-02,4.040991384491355448e-02,3.723912461105703675e-02,4.492755592740074050e-02,5.945450548334852564e-02,1.458592955933287263e-02,2.309742571511546813e-02,3.065333759170056627e-02,1.910410722932460656e-02,2.030584819027960938e-02
5.428410964859257254e-02,3.888196201195218832e-02,3.598653268366039382e-02,4.301142797901892634e-02,5.711977688120139368e-02,1.352649318560441259e-02,2.142721658678212182e-02,2.881711539235806696e-02,1.778540105487895137e-02,1.980143258144281132e-02
5.254365145325469444e-02,3.733145834322521006e-02,3.474974053008567099e-02,4.114885656342286840e-02,5.474178437259002300e-02,1.265234231379236927e-02,1.994027013522328348e-02,2.723328039277325002e-02,1.686614347600517289e-02,1.950982038378770364e-02
5.081173916104653188e-02,3.579645656680344179e-02,3.352997471254545725e-02,3.926982579272368656e-02,5.242109874966155436e-02,1.203122766996523284e-02,1.868935059032553539e-02,2.546697451925407710e-02,1.559922334146088448e-02,1.942621155418193177e-02
4.908950890551027485e-02,3.428013128022641687e-02,3.232888102266977953e-02,3.736928159295593160e-02,5.016884323454451344e-02,1.102871440937257252e-02,1.712755761655471859e-02,2.412630961740106633e-02,1.444121149521399375e-02,1.905466847569836294e-02
4.737881238955314600e-02,3.278699344210828787e-02,3.114858317559407452e-02,3.551564524711043475e-02,4.799864010657929614e-02,9.979159347115480055e-03,1.614351566810233798e-02,2.237945769275551805e-02,1.372807291142296056e-02,1.870928496885944717e-02
4.568231969567690398e-02,3.132336042187970626e-02,2.999175020477600970e-02,3.372033544805662364e-02,4.588165714548873841e-02,9.273261745319401339e-03,1.466672829916929564e-02,2.108418152597166945e-02,1.248310660312903705e-02,1.855120105641496278e-02
4.400364202844661565e-02,2.989769886911642152e-02,2.886167276428528231e-02,3.199803865487193394e-02,4.365199257098851399e-02,9.041782362442107521e-03,1.368774977066230386e-02,1.962348557154781209e-02,1.143590530413129448e-02,1.857321990779593757e-02
4.234747721153762912e-02,2.852102051987210479e-02,2.776234769171231909e-02,3.036730056077098158e-02,4.152066771391140637e-02,8.084131146422268016e-03,1.257231063121496718e-02,1.828109361641264141e-02,1.089149298403254557e-02,1.830772764687032747e-02
4.071978009685134348e-02,2.720731381048320519e-02,2.669856872986889340e-02,2.876387445135951751e-02,3.951157396927711118e-02,7.292005905436198948e-03,1.160575132579023082e-02,1.732564767368138803e-02,9.810466002861265369e-03,1.803115722797853440e-02
3.912795841332505908e-02,2.597396741641922607e-02,2.567601898855688750e-02,2.699796798187802452e-02,3.751192812857408881e-02,7.208929119093038587e-03,1.086619404069805866e-02,1.587618255846328166e-02,8.803552742463560329e-03,1.791592168196799381e-02
3.758109134397968204e-02,2.461352664155376513e-02,2.459309328722933050e-02,2.533760458809004856e-02,3.541638846911607935e-02,6.775622161277129914e-03,9.937854167465558219e-03,1.489331822472268752e-02,8.372742469171821911e-03,1.795546546680167749e-02
3.604691402928916766e-02,2.320408597872828868e-02,2.344002494583537904e-02,2.381752627372172443e-02,3.348220067637844993e-02,6.043306680012308640e-03,9.573793815246754366e-03,1.408723654632632050e-02,7.740456605419093056e-03,1.788837077159542710e-02
3.438785660813222650e-02,2.188286875980157212e-02,2.231770091010152474e-02,2.248064655369692508e-02,3.166836153393278591e-02,6.340008425444650271e-03,8.734912679165703769e-03,1.291506415870482399e-02,6.680986511864866334e-03,1.760341522094521424e-02
3.277451010712069401e-02,2.068130665846039731e-02,2.123371266045541092e-02,2.076537355012471678e-02,2.962689971234116690e-02,5.932074737411911769e-03,8.712405068620605181e-03,1.222820814132553890e-02,6.275035487361871334e-03,1.745676839407618239e-02
3.122177523692823073e-02,1.963759764373215408e-02,2.019728816739388075e-02,1.921966809293685491e-02,2.781176726698441140e-02,5.608793953757878169e-03,8.037535574793050128e-03,1.183328607955586899e-02,6.588870264336364573e-03,1.744438346395405307e-02
2.974779833656819930e-02,1.830471584649974448e-02,1.921952460924466338e-02,1.792612772043031960e-02,2.606605457390581693e-02,6.541730404653337688e-03,8.272740188704516204e-03,1.087730860896506287e-02,5.409353984922045389e-03,1.755971229838705627e-02
2.837436583798366024e-02,1.698424448488826399e-02,1.831357060713354953e-02,1.653156341366619764e-02,2.413571341608429510e-02,5.645475533151340410e-03,7.839930263778122771e-03,1.039803714321799882e-02,4.899394056050720980e-03,1.731540767289326335e-02
2.676020274930485457e-02,1.586958342097678429e-02,1.749468178291027631e-02,1.496187731721054966e-02,2.254354822480307899e-02,6.158172131687466438e-03,8.206380421818546336e-03,1.040534008914121775e-02,5.212472608673144985e-03,1.708190370101423175e-02
2.520084262675581152e-02,1.503249253911981623e-02,1.646996309977905720e-02,1.376737424913506216e-02,2.070023054837116100e-02,6.137058265995056633e-03,8.070054497677952784e-03,9.998818932575275278e-03,5.420054743227334382e-03,1.696647241951506832e-02
2.376519300425351811e-02,1.362627739647718356e-02,1.537446246538815356e-02,1.252598544724429185e-02,1.901749784806710392e-02,6.222420576674380331e-03,8.434222136716410662e-03,9.615639939875103570e-03,4.731237073654960719e-03,1.696649369792622986e-02
2.249112049434604313e-02,1.242695512253095581e-02,1.435644182192504989e-02,1.098580735821130631e-02,1.748203244997940248e-02,6.778729509080331540e-03,8.615142041526972078e-03,9.652126161915543928e-03,4.788870408348554382e-03,1.707754316091074712e-02
2.095072602546714166e-02,1.163144137977429465e-02,1.343989435436816413e-02,1.006566852708488252e-02,1.568565531122051437e-02,6.565329735910733350e-03,8.870981167901571124e-03,1.005857104206533265e-02,5.535934790341596155e-03,1.674671113452903468e-02
1.943146730730468605e-02,1.048543327076002785e-02,1.265376990940319732e-02,8.669241367292185654e-03,1.445902568286034674e-02,7.393179788075652202e-03,9.366502311724325680e-03,1.003956577340226267e-02,5.790916576401631405e-03,1.649228472484472185e-02
1.812731369018594565e-02,9.225175040265201284e-03,1.203098808611799062e-02,7.362813365730348086e-03,1.252416193633803208e-02,7.021544561904940335e-03,9.445910940563160413e-03,9.967908565022665091e-03,5.495609100343510668e-03,1.634386460384483833e-02
1.692402682463132330e-02,8.601985586900734101e-03,1.107058102035233561e-02,6.907817337796223409e-03,1.147424202660017080e-02,7.902158047344010061e-03,1.024409999933753937e-02,1.018346212494006427e-02,5.775397137227962323e-03,1.630147070914202134e-02
1.530626993527787853e-02,7.454428367499008577e-03,9.983287743507198927e-03,5.009084359540913987e-03,9.510243214009317034e-03,7.498872077715591083e-03,1.011011167565954195e-02,1.063599211110670059e-02,6.534707349531948366e-03,1.636358050231394648e-02
1.398951070674397772e-02,6.252297147705207850e-03,9.054993415480402583e-03,4.738969748676475843e-03,8.626176366418913596e-03,8.283814761663987544e-03,1.087101475859790847e-02,1.126837802820856646e-02,6.975652267858939611e-03,1.602284719242601241e-02
